OrderID,CustomerID,ProductName,Category,Price,OrderDate,Quantity,City,PaymentMethod,OrderStatus
323,16585,Product_314,Home,472.44,2023-06-25,5,Los Angeles,Credit Card,Returned
324,36423,Product_245,Clothing,308.76,2023-10-20,10,Los Angeles,Debit Card,Cancelled
325,84142,Product_71,Sports,294.08,2023-08-15,3,San Jose,Gift Card,Cancelled
326,63087,Product_413,Home,120.85,2023-06-18,5,Los Angeles,PayPal,Returned
327,44766,Product_281,Books,131.17,2023-08-17,9,Houston,Debit Card,Shipped
328,29999,Product_241,Electronics,305.82,2023-09-15,2,San Antonio,Credit Card,Delivered
329,46497,Product_331,Clothing,157.09,2023-08-09,10,Phoenix,Debit Card,Cancelled
330,12621,Product_255,Clothing,189.55,2023-08-19,10,Philadelphia,Gift Card,Cancelled
331,81198,Product_477,Books,163.64,2023-03-27,5,Philadelphia,Credit Card,Pending
332,10855,Product_468,Home,94.34,2023-09-20,2,Philadelphia,Credit Card,Pending
333,73934,Product_421,Sports,366.28,2023-01-03,4,Chicago,Gift Card,Shipped
334,34936,Product_139,Electronics,420.1,2023-03-18,3,San Antonio,Credit Card,Returned
335,80672,Product_344,Electronics,399.27,2023-01-22,7,San Jose,Gift Card,Pending
336,46483,Product_26,Electronics,59.9,2023-01-29,3,Philadelphia,PayPal,Pending
337,32855,Product_481,Home,460.7,2023-07-05,8,Chicago,PayPal,Returned
338,33127,Product_296,Books,78.19,2023-12-15,3,San Jose,Gift Card,Pending
339,36021,Product_28,Books,487.53,2023-04-18,10,San Jose,Gift Card,Shipped
340,11488,Product_187,Books,375.81,2023-12-24,5,San Diego,PayPal,Cancelled
341,39451,Product_443,Books,49.12,2023-05-03,5,Houston,Debit Card,Delivered
342,51734,Product_355,Books,473.46,2023-08-23,10,San Diego,PayPal,Pending
343,91438,Product_298,Electronics,234.72,2023-08-17,8,Phoenix,Debit Card,Returned
344,92178,Product_215,Books,11.64,2023-06-11,2,San Diego,Gift Card,Cancelled
345,81033,Product_486,Electronics,475.24,2023-03-09,4,San Antonio,Gift Card,Delivered
346,39736,Product_105,Electronics,359.12,2023-05-31,5,Dallas,Gift Card,Returned
347,87512,Product_30,Clothing,448.06,2023-11-17,7,Los Angeles,PayPal,Pending
348,51811,Product_29,Clothing,226.93,2023-06-12,9,San Diego,Gift Card,Pending
349,33872,Product_231,Beauty,441.11,2023-07-04,3,Dallas,Gift Card,Cancelled
350,18115,Product_32,Books,270.25,2023-05-25,9,Chicago,PayPal,Shipped
351,99743,Product_430,Clothing,460.94,2023-12-14,3,Houston,Gift Card,Shipped
352,99936,Product_375,Home,481.41,2023-01-31,6,Philadelphia,Debit Card,Returned
353,16259,Product_394,Beauty,60.9,2023-03-13,1,San Diego,Credit Card,Returned
354,15265,Product_18,Toys,116.66,2023-05-21,4,Chicago,Gift Card,Delivered
355,70651,Product_53,Books,58.57,2023-07-22,6,New York,PayPal,Pending
356,17299,Product_138,Books,390.3,2023-05-17,2,Philadelphia,Gift Card,Cancelled
357,74533,Product_285,Electronics,211.3,2023-08-06,3,Chicago,PayPal,Delivered
358,41039,Product_139,Home,213.66,2023-08-05,6,Los Angeles,Credit Card,Pending
359,29141,Product_74,Home,14.53,2023-10-28,3,Houston,PayPal,Delivered
360,10067,Product_150,Books,354.48,2023-03-09,8,San Diego,Debit Card,Returned
361,14874,Product_454,Clothing,306.74,2023-05-17,3,Los Angeles,Gift Card,Pending
362,65892,Product_234,Clothing,288.59,2023-06-09,9,San Antonio,Debit Card,Delivered
363,37692,Product_139,Toys,181.06,2023-08-05,4,San Jose,Gift Card,Pending
364,53579,Product_322,Home,129.37,2023-08-08,9,Chicago,Debit Card,Returned
365,10959,Product_36,Electronics,255.26,2023-07-19,6,Dallas,Debit Card,Cancelled
366,12702,Product_239,Sports,239.32,2023-08-10,9,Houston,PayPal,Shipped
367,35561,Product_7,Electronics,12.4,2023-08-27,8,Philadelphia,Debit Card,Delivered
368,39518,Product_225,Books,24.85,2023-04-22,10,Philadelphia,PayPal,Cancelled
369,64427,Product_114,Electronics,237.97,2023-02-02,1,San Jose,PayPal,Returned
370,76683,Product_168,Electronics,390.54,2023-04-22,6,Houston,PayPal,Delivered
371,29240,Product_312,Beauty,334.97,2023-05-28,4,San Antonio,Gift Card,Returned
372,62769,Product_284,Beauty,136.82,2023-04-07,6,New York,Credit Card,Returned
373,86695,Product_182,Books,374.71,2023-08-20,8,San Antonio,Credit Card,Cancelled
374,11523,Product_243,Electronics,452.26,2023-06-21,5,San Antonio,Gift Card,Returned
375,55559,Product_443,Sports,474.67,2023-11-16,3,New York,Gift Card,Pending
376,79108,Product_122,Toys,138.21,2023-06-30,6,Dallas,Gift Card,Pending
377,92870,Product_199,Beauty,336.12,2023-12-04,8,San Antonio,Debit Card,Shipped
378,95022,Product_123,Electronics,362.66,2023-09-20,10,Dallas,PayPal,Returned
379,82969,Product_354,Electronics,173.65,2023-08-12,8,San Diego,Debit Card,Delivered
380,73622,Product_147,Home,483.28,2023-06-15,4,Dallas,PayPal,Shipped
381,91893,Product_261,Toys,11.96,2023-07-03,8,San Antonio,Gift Card,Delivered
382,13592,Product_475,Home,341.09,2023-02-27,2,Phoenix,Credit Card,Delivered
383,46415,Product_255,Books,425.0,2023-01-05,2,San Jose,Credit Card,Returned
384,46866,Product_48,Electronics,263.51,2023-11-26,1,Philadelphia,Gift Card,Cancelled
385,24713,Product_344,Toys,95.61,2023-08-01,5,Houston,Gift Card,Cancelled
386,92546,Product_157,Toys,428.27,2023-04-03,2,Los Angeles,Credit Card,Shipped
387,29322,Product_328,Books,108.04,2023-08-29,2,San Antonio,PayPal,Cancelled
388,85759,Product_10,Electronics,107.06,2023-10-29,4,San Antonio,Debit Card,Cancelled
389,95835,Product_241,Electronics,22.76,2023-08-06,8,Philadelphia,Credit Card,Shipped
390,66968,Product_376,Sports,99.46,2023-05-22,10,San Jose,Gift Card,Returned
391,82437,Product_33,Sports,161.54,2023-11-19,6,New York,Debit Card,Pending
392,94455,Product_138,Beauty,255.47,2023-11-30,9,San Diego,Debit Card,Returned
393,38804,Product_191,Books,138.07,2023-02-13,7,Los Angeles,Debit Card,Returned
394,93817,Product_276,Home,195.82,2023-06-21,1,Dallas,Debit Card,Returned
395,45653,Product_58,Home,135.64,2023-11-26,1,Chicago,Credit Card,Pending
396,33507,Product_47,Books,242.82,2023-06-13,1,Chicago,Gift Card,Pending
397,15456,Product_438,Electronics,33.44,2023-07-17,10,Philadelphia,Gift Card,Delivered
398,90446,Product_174,Beauty,62.75,2023-02-02,9,Philadelphia,PayPal,Cancelled
399,89291,Product_62,Electronics,139.47,2023-04-23,1,San Diego,Gift Card,Cancelled
400,93999,Product_348,Electronics,77.76,2023-05-17,2,San Jose,PayPal,Shipped
401,29434,Product_40,Beauty,112.69,2023-01-31,1,New York,Credit Card,Cancelled
402,16944,Product_163,Home,174.4,2023-01-18,2,San Antonio,Credit Card,Shipped
403,97383,Product_59,Home,220.59,2023-10-06,4,Houston,Gift Card,Shipped
404,47224,Product_488,Electronics,69.9,2023-05-13,8,New York,PayPal,Delivered
405,22600,Product_225,Sports,455.43,2023-01-15,10,Philadelphia,Debit Card,Returned
406,80642,Product_306,Toys,27.54,2023-01-23,4,Dallas,PayPal,Cancelled
407,30544,Product_471,Clothing,202.14,2023-09-13,1,San Antonio,Debit Card,Shipped
408,16035,Product_253,Home,349.4,2023-06-12,9,San Diego,PayPal,Shipped
409,37444,Product_135,Toys,456.99,2023-12-07,7,San Diego,Gift Card,Returned
410,83304,Product_278,Beauty,402.54,2023-05-07,3,San Diego,Gift Card,Delivered
411,44978,Product_114,Clothing,319.11,2023-10-28,5,San Jose,PayPal,Cancelled
412,32469,Product_76,Electronics,286.99,2023-08-20,8,Dallas,Credit Card,Cancelled
413,52264,Product_31,Home,70.69,2023-10-02,3,San Diego,Credit Card,Returned
414,61038,Product_200,Books,28.34,2023-12-02,6,San Antonio,PayPal,Returned
415,33240,Product_444,Clothing,34.11,2023-01-15,6,New York,PayPal,Returned
416,46035,Product_386,Beauty,314.32,2023-12-05,4,San Antonio,Gift Card,Returned
417,14400,Product_311,Clothing,371.76,2023-03-07,6,San Jose,Debit Card,Returned
418,46760,Product_354,Toys,7.83,2023-03-27,9,San Diego,Debit Card,Returned
419,50852,Product_455,Electronics,429.57,2023-11-04,3,Philadelphia,Credit Card,Cancelled
420,99049,Product_326,Home,202.17,2023-07-04,10,Dallas,Debit Card,Delivered
421,11433,Product_288,Beauty,248.48,2023-12-24,7,Houston,Debit Card,Returned
422,58878,Product_114,Toys,485.78,2023-06-10,7,Phoenix,Gift Card,Shipped
423,84418,Product_338,Sports,101.34,2023-07-11,5,Houston,PayPal,Returned
424,33217,Product_81,Clothing,489.23,2023-08-19,10,Los Angeles,Debit Card,Delivered
425,25019,Product_457,Toys,384.32,2023-01-03,3,Philadelphia,Gift Card,Cancelled
426,23358,Product_406,Electronics,414.3,2023-07-15,6,New York,Debit Card,Delivered
427,27774,Product_122,Home,66.74,2023-02-23,5,New York,Gift Card,Delivered
428,44758,Product_175,Books,347.45,2023-04-11,5,San Antonio,Gift Card,Returned
429,16772,Product_207,Toys,380.13,2023-11-15,9,Dallas,Credit Card,Delivered
430,86496,Product_164,Beauty,303.45,2023-12-02,8,Houston,PayPal,Delivered
431,13310,Product_169,Toys,392.63,2023-04-24,9,San Antonio,Gift Card,Cancelled
432,64871,Product_116,Beauty,427.84,2023-06-17,10,Dallas,Credit Card,Shipped
433,30544,Product_89,Beauty,324.95,2023-01-18,9,Philadelphia,Debit Card,Pending
434,28411,Product_229,Sports,263.44,2023-11-01,9,San Diego,Gift Card,Returned
435,36330,Product_2,Electronics,477.53,2023-07-29,7,San Jose,Gift Card,Shipped
436,77725,Product_366,Beauty,157.77,2023-05-18,9,Phoenix,Gift Card,Pending
437,50409,Product_232,Books,457.65,2023-05-05,9,New York,PayPal,Shipped
438,57710,Product_362,Books,122.07,2023-05-06,3,Houston,Debit Card,Cancelled
439,72842,Product_59,Books,170.7,2023-01-13,4,Houston,PayPal,Returned
440,44662,Product_133,Clothing,143.19,2023-11-03,5,Los Angeles,Gift Card,Pending
441,74753,Product_498,Electronics,316.19,2023-01-10,5,Chicago,Debit Card,Returned
442,46187,Product_17,Beauty,246.52,2023-06-08,1,Phoenix,Credit Card,Delivered
443,97704,Product_191,Beauty,39.28,2023-01-07,2,New York,Gift Card,Cancelled
444,37157,Product_131,Electronics,275.47,2023-11-30,9,Phoenix,PayPal,Shipped
445,64583,Product_318,Toys,27.6,2023-02-26,10,Los Angeles,PayPal,Returned
446,77257,Product_129,Beauty,239.34,2023-03-07,7,Philadelphia,PayPal,Pending
447,32716,Product_103,Books,204.28,2023-12-15,8,San Antonio,Gift Card,Shipped
448,10415,Product_315,Books,122.08,2023-09-24,3,Phoenix,PayPal,Pending
449,47175,Product_161,Home,110.96,2023-07-02,10,San Diego,Gift Card,Cancelled
450,21426,Product_67,Beauty,409.7,2023-09-16,5,San Diego,Credit Card,Returned
451,15925,Product_496,Books,27.42,2023-05-02,2,Houston,Debit Card,Delivered
452,16693,Product_480,Beauty,256.25,2023-04-30,5,Houston,PayPal,Pending
453,92860,Product_413,Beauty,196.44,2023-01-04,4,San Antonio,Debit Card,Cancelled
454,75857,Product_168,Sports,85.9,2023-10-30,2,San Diego,Debit Card,Returned
455,31102,Product_467,Beauty,398.81,2023-10-18,8,San Jose,Credit Card,Delivered
456,44246,Product_330,Toys,416.79,2023-07-10,2,Los Angeles,Debit Card,Delivered
457,38871,Product_232,Electronics,153.78,2023-03-14,4,Dallas,PayPal,Pending
458,25731,Product_481,Beauty,147.3,2023-04-01,10,San Antonio,PayPal,Returned
459,15181,Product_273,Books,21.19,2023-11-09,10,Phoenix,PayPal,Returned
460,64549,Product_89,Books,352.23,2023-03-07,8,Chicago,PayPal,Delivered
461,98043,Product_418,Sports,458.76,2023-03-30,1,San Jose,PayPal,Returned
462,53455,Product_430,Electronics,260.62,2023-05-19,6,San Antonio,Gift Card,Cancelled
463,72216,Product_59,Electronics,253.39,2023-09-27,10,Philadelphia,Gift Card,Cancelled
464,88979,Product_410,Books,399.11,2023-06-11,2,San Jose,PayPal,Cancelled
465,70644,Product_284,Toys,64.01,2023-07-22,9,Chicago,PayPal,Shipped
466,97319,Product_365,Books,258.88,2023-09-23,7,San Jose,Gift Card,Pending
467,63735,Product_311,Clothing,66.37,2023-07-08,6,Phoenix,Debit Card,Returned
468,47100,Product_197,Sports,438.32,2023-01-01,9,San Jose,PayPal,Cancelled
469,85303,Product_57,Beauty,253.77,2023-08-02,7,Los Angeles,PayPal,Cancelled
470,33617,Product_29,Clothing,344.38,2023-02-22,4,Chicago,Gift Card,Pending
471,91877,Product_31,Clothing,452.86,2023-11-30,3,San Jose,PayPal,Shipped
472,69022,Product_431,Clothing,175.05,2023-07-30,7,Philadelphia,PayPal,Shipped
473,29290,Product_100,Toys,493.25,2023-05-25,9,San Diego,Credit Card,Delivered
474,76558,Product_11,Toys,274.53,2023-04-13,1,Chicago,PayPal,Delivered
475,17365,Product_176,Home,454.69,2023-01-14,8,Chicago,Debit Card,Cancelled
476,54644,Product_249,Home,10.94,2023-09-07,5,Phoenix,PayPal,Returned
477,53254,Product_426,Clothing,12.61,2023-01-13,10,Chicago,Credit Card,Returned
478,73725,Product_169,Sports,258.37,2023-07-31,9,Chicago,Debit Card,Returned
479,96066,Product_420,Beauty,44.01,2023-03-01,9,Chicago,Credit Card,Cancelled
480,45246,Product_495,Beauty,412.34,2023-10-02,4,Phoenix,PayPal,Cancelled
481,84375,Product_48,Sports,195.22,2023-05-16,7,San Antonio,PayPal,Returned
482,46442,Product_73,Home,475.34,2023-03-20,9,Chicago,Gift Card,Returned
483,58545,Product_331,Home,362.09,2023-07-01,3,Philadelphia,Credit Card,Delivered
484,31082,Product_113,Beauty,479.23,2023-10-27,9,Dallas,Gift Card,Returned
485,97908,Product_438,Clothing,390.17,2023-06-26,8,San Jose,PayPal,Cancelled
486,78498,Product_230,Clothing,329.95,2023-08-22,4,Phoenix,Debit Card,Pending
487,34205,Product_102,Toys,153.57,2023-06-22,2,Philadelphia,PayPal,Shipped
488,51703,Product_135,Clothing,354.47,2023-06-04,8,San Antonio,Credit Card,Pending
489,87653,Product_434,Books,440.96,2023-05-27,1,Philadelphia,PayPal,Returned
490,68326,Product_254,Home,12.17,2023-09-13,3,Phoenix,Credit Card,Pending
491,92864,Product_431,Toys,21.5,2023-08-22,7,New York,Gift Card,Shipped
492,31318,Product_214,Sports,238.36,2023-12-06,6,San Jose,Credit Card,Delivered
493,60071,Product_162,Home,87.8,2023-07-08,5,San Antonio,Credit Card,Delivered
494,85527,Product_295,Toys,129.11,2023-05-26,1,Philadelphia,PayPal,Cancelled
495,51918,Product_217,Books,204.23,2023-06-05,7,Philadelphia,PayPal,Pending
496,49922,Product_168,Electronics,303.8,2023-06-14,3,Dallas,Debit Card,Pending
497,18482,Product_154,Clothing,165.5,2023-03-06,7,Philadelphia,Debit Card,Pending
498,83532,Product_340,Home,208.47,2023-08-17,3,San Antonio,Gift Card,Shipped
499,20091,Product_289,Clothing,425.84,2023-09-24,5,Philadelphia,Debit Card,Cancelled
500,43737,Product_88,Sports,139.46,2023-03-04,2,Phoenix,Debit Card,Pending
501,89588,Product_345,Beauty,133.06,2023-10-15,6,Philadelphia,Gift Card,Cancelled
502,29392,Product_324,Books,220.58,2023-05-10,10,Houston,Credit Card,Delivered
503,57457,Product_116,Home,77.47,2023-12-08,7,Philadelphia,Credit Card,Returned
504,20425,Product_74,Clothing,181.68,2023-05-19,10,Houston,Gift Card,Cancelled
505,75627,Product_379,Books,436.17,2023-10-15,10,Houston,Debit Card,Shipped
506,78414,Product_429,Home,334.1,2023-10-28,5,San Diego,Credit Card,Delivered
507,24284,Product_357,Books,239.9,2023-06-02,4,Philadelphia,PayPal,Shipped
508,25563,Product_343,Toys,481.02,2023-10-10,6,Houston,Credit Card,Delivered
509,18084,Product_479,Toys,347.88,2023-01-12,6,New York,Credit Card,Returned
510,68489,Product_76,Electronics,405.46,2023-08-19,3,Phoenix,Debit Card,Delivered
511,33133,Product_51,Sports,44.19,2023-05-27,9,San Diego,Credit Card,Cancelled
512,76510,Product_394,Beauty,289.61,2023-05-31,5,San Antonio,Debit Card,Pending
513,29442,Product_68,Beauty,396.27,2023-08-08,5,Los Angeles,Gift Card,Cancelled
514,83700,Product_192,Toys,214.73,2023-08-06,6,Houston,PayPal,Shipped
515,12223,Product_236,Home,430.55,2023-06-19,10,Los Angeles,Debit Card,Returned
516,99463,Product_385,Beauty,176.01,2023-11-02,2,Houston,Debit Card,Cancelled
517,43419,Product_244,Sports,52.33,2023-05-10,7,Houston,Gift Card,Returned
518,59768,Product_42,Beauty,69.82,2023-03-27,9,San Antonio,PayPal,Cancelled
519,39008,Product_347,Sports,395.29,2023-09-25,8,Houston,PayPal,Delivered
520,62274,Product_96,Sports,251.56,2023-08-12,3,Houston,Credit Card,Delivered
521,54333,Product_173,Beauty,366.11,2023-11-08,9,San Jose,Debit Card,Returned
522,80674,Product_360,Electronics,454.93,2023-08-17,4,Dallas,Credit Card,Pending
523,38789,Product_350,Books,425.75,2023-12-28,2,San Diego,PayPal,Pending
524,13585,Product_480,Home,34.87,2023-08-25,8,San Jose,Gift Card,Returned
525,88730,Product_211,Clothing,242.54,2023-11-08,10,Philadelphia,Gift Card,Returned
526,48762,Product_105,Toys,145.08,2023-09-22,7,Chicago,PayPal,Delivered
527,30233,Product_392,Beauty,487.3,2023-09-18,4,San Jose,Gift Card,Delivered
528,24520,Product_153,Toys,44.5,2023-07-01,9,San Diego,Debit Card,Shipped
529,64315,Product_229,Home,101.48,2023-07-16,4,Philadelphia,Gift Card,Pending
530,47591,Product_307,Home,439.01,2023-09-24,5,San Jose,Credit Card,Shipped
531,29372,Product_8,Home,245.18,2023-08-15,10,Los Angeles,Credit Card,Shipped
532,36544,Product_332,Clothing,36.99,2023-10-13,4,Los Angeles,Credit Card,Shipped
533,95040,Product_254,Beauty,425.71,2023-09-19,3,Chicago,Gift Card,Returned
534,89078,Product_178,Clothing,130.83,2023-12-19,4,San Antonio,Gift Card,Cancelled
535,35976,Product_209,Books,119.94,2023-10-15,9,San Jose,Debit Card,Pending
536,90883,Product_18,Beauty,20.41,2023-03-24,7,Philadelphia,Debit Card,Pending
537,21180,Product_217,Sports,452.22,2023-10-24,5,San Diego,PayPal,Returned
538,79713,Product_486,Beauty,437.3,2023-04-10,8,Phoenix,Credit Card,Shipped
539,22057,Product_188,Books,464.44,2023-01-01,1,San Diego,Gift Card,Shipped
540,64598,Product_90,Toys,199.79,2023-02-12,5,Philadelphia,Credit Card,Cancelled
541,64248,Product_276,Toys,45.37,2023-01-19,2,Houston,Debit Card,Pending
542,32981,Product_362,Sports,455.01,2023-04-11,8,San Jose,PayPal,Shipped
543,86521,Product_251,Beauty,320.11,2023-11-04,6,San Jose,PayPal,Shipped
544,66756,Product_77,Electronics,5.97,2023-10-28,3,Dallas,Credit Card,Pending
545,15049,Product_160,Books,236.87,2023-01-12,7,Philadelphia,Debit Card,Shipped
546,32456,Product_162,Toys,241.64,2023-09-22,10,Los Angeles,Debit Card,Shipped
547,39127,Product_95,Clothing,289.14,2023-03-24,7,San Antonio,Debit Card,Pending
548,78461,Product_251,Clothing,426.27,2023-05-29,2,San Antonio,PayPal,Cancelled
549,71886,Product_126,Beauty,326.68,2023-05-24,1,San Diego,Credit Card,Pending
550,14252,Product_300,Home,114.81,2023-06-04,4,New York,PayPal,Cancelled
551,19259,Product_256,Books,323.62,2023-07-22,4,Philadelphia,Gift Card,Cancelled
552,84820,Product_318,Home,185.4,2023-11-27,4,Chicago,Gift Card,Shipped
553,73144,Product_436,Home,231.87,2023-03-07,10,San Antonio,Credit Card,Returned
554,20212,Product_125,Electronics,373.08,2023-10-08,7,San Diego,Debit Card,Returned
555,10383,Product_113,Home,204.73,2023-08-20,10,New York,Gift Card,Shipped
556,23570,Product_98,Sports,230.33,2023-03-09,3,Phoenix,Credit Card,Returned
557,50666,Product_168,Electronics,253.17,2023-05-15,2,Philadelphia,Credit Card,Delivered
558,76195,Product_186,Toys,432.03,2023-01-02,8,New York,PayPal,Delivered
559,90898,Product_263,Toys,121.41,2023-07-02,8,San Antonio,Credit Card,Delivered
560,83181,Product_176,Electronics,163.16,2023-12-05,6,San Diego,PayPal,Cancelled
561,89385,Product_295,Beauty,118.33,2023-01-06,1,San Diego,Gift Card,Shipped
562,17367,Product_28,Toys,438.47,2023-10-21,1,San Jose,Debit Card,Shipped
563,46898,Product_419,Electronics,301.79,2023-05-06,10,Phoenix,Gift Card,Returned
564,37086,Product_35,Home,39.1,2023-08-10,5,San Jose,PayPal,Cancelled
565,12564,Product_306,Sports,496.5,2023-02-27,4,Dallas,PayPal,Pending
566,65947,Product_277,Toys,144.24,2023-07-04,2,Los Angeles,Debit Card,Pending
567,44226,Product_114,Sports,190.38,2023-08-31,1,San Antonio,Credit Card,Cancelled
568,37988,Product_315,Electronics,13.38,2023-10-23,3,New York,Gift Card,Cancelled
569,58491,Product_296,Books,466.83,2023-08-06,1,Phoenix,Gift Card,Delivered
570,40271,Product_47,Toys,468.2,2023-09-26,7,Houston,Debit Card,Cancelled
571,52074,Product_269,Clothing,345.72,2023-12-06,7,Los Angeles,Gift Card,Pending
572,14264,Product_450,Sports,381.83,2023-09-21,3,Philadelphia,PayPal,Pending
573,37091,Product_66,Home,83.19,2023-07-25,9,Los Angeles,PayPal,Returned
